date,year,month,fiscal_year,mineral,flow,hs_code,country,port,state,value_usd_mn,value_inr_cr,quantity_mt,unit_price_usd_mt
2024-07-01,2024,7,FY2024-25,Lithium,Import,28273920,Australia,Cochin,Andhra Pradesh,87.346,724.974,1898.5,46007.99
2024-07-01,2024,7,FY2024-25,Lithium,Import,28369100,Belgium,JNPT Mumbai,Maharashtra,38.512,319.651,837.08,46007.99
2024-07-01,2024,7,FY2024-25,Lithium,Import,28252000,Japan,Kandla,Tamil Nadu,35.957,298.447,781.55,46007.99
2024-07-01,2024,7,FY2024-25,Lithium,Import,28369100,Others,Tuticorin,West Bengal,39.811,330.43,865.3,46007.99
2024-08-01,2024,8,FY2024-25,Lithium,Import,28369100,China,Chennai,Odisha,314.815,2612.963,7123.69,44192.65
2024-08-01,2024,8,FY2024-25,Lithium,Import,25309099,Chile,JNPT Mumbai,West Bengal,174.185,1445.738,3941.5,44192.65
2024-08-01,2024,8,FY2024-25,Lithium,Import,25309099,Argentina,Kolkata,Karnataka,91.837,762.246,2078.1,44192.65
2024-08-01,2024,8,FY2024-25,Lithium,Import,28259010,Australia,Chennai,Karnataka,98.595,818.341,2231.03,44192.65
2024-08-01,2024,8,FY2024-25,Lithium,Import,28273920,Belgium,Cochin,Andhra Pradesh,45.542,377.997,1030.53,44192.65
2024-08-01,2024,8,FY2024-25,Lithium,Import,25309099,Japan,Kandla,Tamil Nadu,39.949,331.574,903.97,44192.65
2024-08-01,2024,8,FY2024-25,Lithium,Import,28259010,Others,Visakhapatnam,Tamil Nadu,38.573,320.152,872.83,44192.65
2024-09-01,2024,9,FY2024-25,Lithium,Import,28273920,China,Kandla,Maharashtra,314.441,2609.86,9101.4,34548.64
2024-09-01,2024,9,FY2024-25,Lithium,Import,28252000,Chile,Kandla,Karnataka,172.217,1429.398,4984.76,34548.64
2024-09-01,2024,9,FY2024-25,Lithium,Import,28273920,Argentina,Cochin,Karnataka,96.123,797.825,2782.26,34548.64
2024-09-01,2024,9,FY2024-25,Lithium,Import,25309099,Australia,Chennai,Andhra Pradesh,73.239,607.887,2119.89,34548.64
2024-09-01,2024,9,FY2024-25,Lithium,Import,28259010,Belgium,Tuticorin,Odisha,36.692,304.546,1062.05,34548.64
2024-09-01,2024,9,FY2024-25,Lithium,Import,28369100,Japan,Tuticorin,Gujarat,33.664,279.413,974.4,34548.64
2024-09-01,2024,9,FY2024-25,Lithium,Import,28273920,Others,Chennai,Gujarat,38.692,321.147,1119.94,34548.64
2024-10-01,2024,10,FY2024-25,Lithium,Import,28252000,China,Cochin,Maharashtra,343.215,2848.688,13609.05,25219.64
2024-10-01,2024,10,FY2024-25,Lithium,Import,28252000,Chile,Visakhapatnam,Tamil Nadu,182.026,1510.818,7217.64,25219.64
2024-10-01,2024,10,FY2024-25,Lithium,Import,28273920,Argentina,Kandla,Tamil Nadu,91.582,760.128,3631.36,25219.64
2024-10-01,2024,10,FY2024-25,Lithium,Import,25309099,Australia,Chennai,Karnataka,74.375,617.309,2949.07,25219.64
2024-10-01,2024,10,FY2024-25,Lithium,Import,28369100,Belgium,Mundra,Odisha,37.425,310.631,1483.98,25219.64
2024-10-01,2024,10,FY2024-25,Lithium,Import,28369100,Japan,Visakhapatnam,Karnataka,34.548,286.748,1369.88,25219.64
2024-10-01,2024,10,FY2024-25,Lithium,Import,28259010,Others,Kandla,Andhra Pradesh,33.764,280.243,1338.8,25219.64
2024-11-01,2024,11,FY2024-25,Lithium,Import,28369100,China,Mundra,Odisha,332.865,2762.776,10071.83,33049.05
2024-11-01,2024,11,FY2024-25,Lithium,Import,28369100,Chile,JNPT Mumbai,Odisha,170.739,1417.13,5166.22,33049.05
2024-11-01,2024,11,FY2024-25,Lithium,Import,28259010,Argentina,Tuticorin,Maharashtra,117.511,975.345,3555.67,33049.05
2024-11-01,2024,11,FY2024-25,Lithium,Import,28252000,Australia,Cochin,Rajasthan,90.3,749.487,2732.29,33049.05
2024-11-01,2024,11,FY2024-25,Lithium,Import,28252000,Belgium,Tuticorin,Rajasthan,38.431,318.981,1162.86,33049.05
2024-11-01,2024,11,FY2024-25,Lithium,Import,28252000,Japan,Tuticorin,Gujarat,35.317,293.132,1068.63,33049.05
2024-11-01,2024,11,FY2024-25,Lithium,Import,28259010,Others,JNPT Mumbai,Maharashtra,36.671,304.365,1109.58,33049.05
2024-12-01,2024,12,FY2024-25,Lithium,Import,28252000,China,JNPT Mumbai,Odisha,271.973,2257.375,8705.33,31242.13
2024-12-01,2024,12,FY2024-25,Lithium,Import,28369100,Chile,Tuticorin,Karnataka,165.926,1377.182,5310.95,31242.13
2024-12-01,2024,12,FY2024-25,Lithium,Import,28369100,Argentina,Kolkata,Andhra Pradesh,75.549,627.054,2418.17,31242.13
2024-12-01,2024,12,FY2024-25,Lithium,Import,28369100,Australia,Visakhapatnam,West Bengal,72.41,601.002,2317.7,31242.13
2024-12-01,2024,12,FY2024-25,Lithium,Import,28259010,Belgium,JNPT Mumbai,Tamil Nadu,35.306,293.036,1130.06,31242.13
2024-12-01,2024,12,FY2024-25,Lithium,Import,28252000,Japan,Chennai,Gujarat,25.945,215.342,830.44,31242.13
2024-12-01,2024,12,FY2024-25,Lithium,Import,28369100,Others,Tuticorin,Andhra Pradesh,28.553,236.992,913.93,31242.13
2017-04-01,2017,4,FY2017-18,Lithium,Export,28259010,United Arab Emirates,Mundra,Rajasthan,0.747,6.203,19.78,37780.61
2017-04-01,2017,4,FY2017-18,Lithium,Export,28369100,Singapore,Kandla,Tamil Nadu,0.347,2.879,9.18,37780.61
2017-04-01,2017,4,FY2017-18,Lithium,Export,28259010,Nepal,Mundra,Tamil Nadu,0.275,2.282,7.28,37780.61
2017-04-01,2017,4,FY2017-18,Lithium,Export,25309099,Others,Tuticorin,Odisha,0.694,5.764,18.38,37780.61
2017-05-01,2017,5,FY2017-18,Lithium,Export,28252000,United Arab Emirates,Kolkata,Odisha,0.72,5.976,17.91,40191.08
2017-05-01,2017,5,FY2017-18,Lithium,Export,28273920,Singapore,Visakhapatnam,Odisha,0.384,3.185,9.55,40191.08
2017-05-01,2017,5,FY2017-18,Lithium,Export,28252000,Nepal,Chennai,Karnataka,0.343,2.845,8.53,40191.08
2017-05-01,2017,5,FY2017-18,Lithium,Export,28259010,Others,Kolkata,West Bengal,0.526,4.369,13.1,40191.08
2017-06-01,2017,6,FY2017-18,Lithium,Export,28252000,United Arab Emirates,Chennai,Tamil Nadu,1.106,9.176,21.16,52236.77
2017-06-01,2017,6,FY2017-18,Lithium,Export,28369100,Singapore,Mundra,Rajasthan,0.553,4.594,10.6,52236.77
2017-06-01,2017,6,FY2017-18,Lithium,Export,28273920,Nepal,Chennai,Odisha,0.467,3.873,8.93,52236.77
2017-06-01,2017,6,FY2017-18,Lithium,Export,28369100,Others,Mundra,Maharashtra,0.737,6.116,14.11,52236.77
2017-07-01,2017,7,FY2017-18,Lithium,Export,28259010,United Arab Emirates,Kolkata,Tamil Nadu,0.824,6.841,20.74,39742.62
2017-07-01,2017,7,FY2017-18,Lithium,Export,28259010,Singapore,Mundra,Odisha,0.359,2.983,9.04,39742.62
2017-07-01,2017,7,FY2017-18,Lithium,Export,28369100,Nepal,Mundra,Odisha,0.284,2.355,7.14,39742.62
2017-07-01,2017,7,FY2017-18,Lithium,Export,28273920,Others,Kolkata,Karnataka,0.555,4.607,13.97,39742.62
2017-08-01,2017,8,FY2017-18,Lithium,Export,28369100,United Arab Emirates,Cochin,Andhra Pradesh,0.836,6.942,15.65,53438.69
2017-08-01,2017,8,FY2017-18,Lithium,Export,28259010,Singapore,Kandla,Rajasthan,0.567,4.71,10.62,53438.69
2017-08-01,2017,8,FY2017-18,Lithium,Export,28252000,Nepal,Mundra,Andhra Pradesh,0.371,3.076,6.93,53438.69
2017-08-01,2017,8,FY2017-18,Lithium,Export,28369100,Others,JNPT Mumbai,Rajasthan,0.797,6.611,14.91,53438.69
2017-09-01,2017,9,FY2017-18,Lithium,Export,25309099,United Arab Emirates,Mundra,Odisha,0.761,6.318,19.89,38275.52
2017-09-01,2017,9,FY2017-18,Lithium,Export,28252000,Singapore,Kolkata,Karnataka,0.421,3.491,10.99,38275.52
2017-09-01,2017,9,FY2017-18,Lithium,Export,28369100,Nepal,Chennai,Odisha,0.321,2.665,8.39,38275.52
2017-09-01,2017,9,FY2017-18,Lithium,Export,25309099,Others,Tuticorin,Odisha,0.646,5.364,16.89,38275.52
2017-10-01,2017,10,FY2017-18,Lithium,Export,28259010,United Arab Emirates,Kandla,Maharashtra,0.623,5.169,15.2,40985.98
2017-10-01,2017,10,FY2017-18,Lithium,Export,28252000,Singapore,Tuticorin,West Bengal,0.344,2.859,8.4,40985.98
2017-10-01,2017,10,FY2017-18,Lithium,Export,28273920,Nepal,Tuticorin,Rajasthan,0.28,2.326,6.84,40985.98
2017-10-01,2017,10,FY2017-18,Lithium,Export,28252000,Others,Kandla,West Bengal,0.55,4.565,13.42,40985.98
2017-11-01,2017,11,FY2017-18,Lithium,Export,28369100,United Arab Emirates,Kolkata,Karnataka,0.888,7.369,10.4,85364.6
2017-11-01,2017,11,FY2017-18,Lithium,Export,28259010,Singapore,Tuticorin,Karnataka,0.519,4.307,6.08,85364.6
2017-11-01,2017,11,FY2017-18,Lithium,Export,28273920,Nepal,Chennai,Tamil Nadu,0.363,3.01,4.25,85364.6
2017-11-01,2017,11,FY2017-18,Lithium,Export,28252000,Others,Kolkata,Andhra Pradesh,0.891,7.397,10.44,85364.6
2017-12-01,2017,12,FY2017-18,Lithium,Export,28252000,United Arab Emirates,Chennai,West Bengal,0.907,7.526,18.91,47953.14
2017-12-01,2017,12,FY2017-18,Lithium,Export,28369100,Singapore,Kandla,Andhra Pradesh,0.446,3.701,9.3,47953.14
2017-12-01,2017,12,FY2017-18,Lithium,Export,28259010,Nepal,Mundra,Karnataka,0.364,3.024,7.6,47953.14
2017-12-01,2017,12,FY2017-18,Lithium,Export,25309099,Others,Chennai,West Bengal,0.745,6.187,15.54,47953.14
2018-01-01,2018,1,FY2017-18,Lithium,Export,28369100,United Arab Emirates,JNPT Mumbai,Andhra Pradesh,0.609,5.055,16.62,36643.85
2018-01-01,2018,1,FY2017-18,Lithium,Export,28259010,Singapore,Cochin,West Bengal,0.377,3.128,10.28,36643.85
2018-01-01,2018,1,FY2017-18,Lithium,Export,28273920,Nepal,Chennai,West Bengal,0.25,2.075,6.82,36643.85
2018-01-01,2018,1,FY2017-18,Lithium,Export,28369100,Others,Kolkata,Rajasthan,0.594,4.934,16.22,36643.85
2018-02-01,2018,2,FY2017-18,Lithium,Export,28259010,United Arab Emirates,Visakhapatnam,Tamil Nadu,0.72,5.977,18.48,38967.11
2018-02-01,2018,2,FY2017-18,Lithium,Export,28369100,Singapore,Chennai,Karnataka,0.411,3.413,10.55,38967.11
2018-02-01,2018,2,FY2017-18,Lithium,Export,28259010,Nepal,Mundra,Rajasthan,0.277,2.297,7.1,38967.11
2018-02-01,2018,2,FY2017-18,Lithium,Export,28273920,Others,Cochin,West Bengal,0.684,5.681,17.57,38967.11
2018-03-01,2018,3,FY2017-18,Lithium,Export,28252000,United Arab Emirates,Chennai,Maharashtra,0.667,5.537,21.06,31667.64
2018-03-01,2018,3,FY2017-18,Lithium,Export,28369100,Singapore,JNPT Mumbai,Rajasthan,0.448,3.719,14.15,31667.64
2018-03-01,2018,3,FY2017-18,Lithium,Export,25309099,Nepal,Kolkata,West Bengal,0.283,2.347,8.93,31667.64
2018-03-01,2018,3,FY2017-18,Lithium,Export,28252000,Others,Cochin,Odisha,0.547,4.536,17.26,31667.64
2018-04-01,2018,4,FY2018-19,Lithium,Export,28252000,United Arab Emirates,Tuticorin,Gujarat,0.732,6.073,22.72,32205.16
2018-04-01,2018,4,FY2018-19,Lithium,Export,28252000,Singapore,Mundra,Odisha,0.433,3.596,13.45,32205.16
2018-04-01,2018,4,FY2018-19,Lithium,Export,28252000,Nepal,Cochin,West Bengal,0.377,3.129,11.7,32205.16
2018-04-01,2018,4,FY2018-19,Lithium,Export,28369100,Others,Mundra,West Bengal,0.613,5.086,19.03,32205.16
2018-05-01,2018,5,FY2018-19,Lithium,Export,28273920,United Arab Emirates,JNPT Mumbai,Gujarat,0.744,6.176,20.02,37161.04
2018-05-01,2018,5,FY2018-19,Lithium,Export,28369100,Singapore,Kolkata,West Bengal,0.466,3.869,12.54,37161.04
2018-05-01,2018,5,FY2018-19,Lithium,Export,28252000,Nepal,Tuticorin,Karnataka,0.352,2.918,9.46,37161.04
2018-05-01,2018,5,FY2018-19,Lithium,Export,28369100,Others,JNPT Mumbai,Odisha,0.66,5.481,17.77,37161.04
2018-06-01,2018,6,FY2018-19,Lithium,Export,25309099,United Arab Emirates,Chennai,Gujarat,0.847,7.034,15.03,56368.83
2018-06-01,2018,6,FY2018-19,Lithium,Export,28273920,Singapore,Kandla,Karnataka,0.634,5.262,11.25,56368.83
2018-06-01,2018,6,FY2018-19,Lithium,Export,28259010,Nepal,Cochin,Rajasthan,0.431,3.577,7.65,56368.83
2018-06-01,2018,6,FY2018-19,Lithium,Export,28252000,Others,JNPT Mumbai,Tamil Nadu,0.911,7.565,16.17,56368.83
2018-07-01,2018,7,FY2018-19,Lithium,Export,28273920,United Arab Emirates,JNPT Mumbai,West Bengal,0.842,6.99,18.78,44844.53
2018-07-01,2018,7,FY2018-19,Lithium,Export,28369100,Singapore,Chennai,Maharashtra,0.504,4.182,11.24,44844.53
2018-07-01,2018,7,FY2018-19,Lithium,Export,28252000,Nepal,Chennai,Odisha,0.334,2.771,7.45,44844.53
2018-07-01,2018,7,FY2018-19,Lithium,Export,28259010,Others,Chennai,Maharashtra,0.797,6.613,17.77,44844.53
2018-08-01,2018,8,FY2018-19,Lithium,Export,28369100,United Arab Emirates,Kandla,West Bengal,0.636,5.275,17.14,37073.47
2018-08-01,2018,8,FY2018-19,Lithium,Export,28252000,Singapore,Mundra,Maharashtra,0.42,3.486,11.33,37073.47
2018-08-01,2018,8,FY2018-19,Lithium,Export,28273920,Nepal,Mundra,Karnataka,0.261,2.167,7.04,37073.47
2018-08-01,2018,8,FY2018-19,Lithium,Export,28259010,Others,Cochin,Maharashtra,0.558,4.628,15.04,37073.47
2018-09-01,2018,9,FY2018-19,Lithium,Export,28259010,United Arab Emirates,Kandla,Rajasthan,0.84,6.976,22.03,38154.49
2018-09-01,2018,9,FY2018-19,Lithium,Export,25309099,Singapore,Kolkata,Maharashtra,0.406,3.373,10.65,38154.49
2018-09-01,2018,9,FY2018-19,Lithium,Export,28273920,Nepal,Chennai,Andhra Pradesh,0.344,2.857,9.02,38154.49
2018-09-01,2018,9,FY2018-19,Lithium,Export,28252000,Others,JNPT Mumbai,Andhra Pradesh,0.565,4.687,14.8,38154.49
2018-10-01,2018,10,FY2018-19,Lithium,Export,25309099,United Arab Emirates,Cochin,West Bengal,0.689,5.722,18.25,37767.97
2018-10-01,2018,10,FY2018-19,Lithium,Export,25309099,Singapore,JNPT Mumbai,Maharashtra,0.382,3.17,10.11,37767.97
2018-10-01,2018,10,FY2018-19,Lithium,Export,28259010,Nepal,Chennai,Maharashtra,0.283,2.353,7.51,37767.97
2018-10-01,2018,10,FY2018-19,Lithium,Export,25309099,Others,Mundra,West Bengal,0.537,4.457,14.22,37767.97
2018-11-01,2018,11,FY2018-19,Lithium,Export,28273920,United Arab Emirates,Chennai,West Bengal,0.73,6.062,19.8,36890.71
2018-11-01,2018,11,FY2018-19,Lithium,Export,25309099,Singapore,Tuticorin,West Bengal,0.443,3.676,12.01,36890.71
2018-11-01,2018,11,FY2018-19,Lithium,Export,28259010,Nepal,Tuticorin,Tamil Nadu,0.306,2.538,8.29,36890.71
2018-11-01,2018,11,FY2018-19,Lithium,Export,28252000,Others,Cochin,Karnataka,0.646,5.361,17.51,36890.71
2018-12-01,2018,12,FY2018-19,Lithium,Export,28273920,United Arab Emirates,Mundra,Rajasthan,0.735,6.099,19.66,37365.52
2018-12-01,2018,12,FY2018-19,Lithium,Export,28273920,Singapore,Tuticorin,Tamil Nadu,0.394,3.267,10.53,37365.52
2018-12-01,2018,12,FY2018-19,Lithium,Export,28252000,Nepal,Cochin,Odisha,0.259,2.149,6.93,37365.52
2018-12-01,2018,12,FY2018-19,Lithium,Export,28369100,Others,Tuticorin,Maharashtra,0.646,5.364,17.3,37365.52
2019-01-01,2019,1,FY2018-19,Lithium,Export,28273920,United Arab Emirates,Visakhapatnam,Odisha,0.952,7.905,21.06,45219.63
2019-01-01,2019,1,FY2018-19,Lithium,Export,25309099,Singapore,Tuticorin,Karnataka,0.503,4.175,11.12,45219.63
2019-01-01,2019,1,FY2018-19,Lithium,Export,28273920,Nepal,Cochin,Andhra Pradesh,0.381,3.163,8.43,45219.63
2019-01-01,2019,1,FY2018-19,Lithium,Export,28259010,Others,Mundra,Odisha,0.766,6.361,16.95,45219.63
2019-02-01,2019,2,FY2018-19,Lithium,Export,25309099,United Arab Emirates,Kolkata,Gujarat,0.679,5.638,16.76,40521.33
2019-02-01,2019,2,FY2018-19,Lithium,Export,25309099,Singapore,Cochin,Rajasthan,0.453,3.759,11.18,40521.33
2019-02-01,2019,2,FY2018-19,Lithium,Export,28252000,Nepal,JNPT Mumbai,Andhra Pradesh,0.334,2.773,8.24,40521.33
2019-02-01,2019,2,FY2018-19,Lithium,Export,28273920,Others,Cochin,Andhra Pradesh,0.69,5.725,17.02,40521.33
2019-03-01,2019,3,FY2018-19,Lithium,Export,28252000,United Arab Emirates,Kandla,Andhra Pradesh,0.988,8.197,24.1,40977.34
2019-03-01,2019,3,FY2018-19,Lithium,Export,28252000,Singapore,JNPT Mumbai,Tamil Nadu,0.446,3.706,10.9,40977.34
2019-03-01,2019,3,FY2018-19,Lithium,Export,28252000,Nepal,Kandla,Andhra Pradesh,0.343,2.847,8.37,40977.34
2019-03-01,2019,3,FY2018-19,Lithium,Export,28369100,Others,Kandla,West Bengal,0.69,5.729,16.84,40977.34
2019-04-01,2019,4,FY2019-20,Lithium,Export,28259010,United Arab Emirates,Mundra,Maharashtra,0.816,6.771,18.23,44748.35
2019-04-01,2019,4,FY2019-20,Lithium,Export,28369100,Singapore,Kolkata,Rajasthan,0.472,3.919,10.55,44748.35
2019-04-01,2019,4,FY2019-20,Lithium,Export,28252000,Nepal,Tuticorin,Rajasthan,0.341,2.829,7.62,44748.35
2019-04-01,2019,4,FY2019-20,Lithium,Export,28369100,Others,Visakhapatnam,Maharashtra,0.657,5.457,14.69,44748.35
2019-05-01,2019,5,FY2019-20,Lithium,Export,28273920,United Arab Emirates,Chennai,Karnataka,0.667,5.538,21.06,31685.06
2019-05-01,2019,5,FY2019-20,Lithium,Export,28252000,Singapore,Tuticorin,Rajasthan,0.428,3.549,13.5,31685.06
2019-05-01,2019,5,FY2019-20,Lithium,Export,28273920,Nepal,Visakhapatnam,Maharashtra,0.242,2.005,7.62,31685.06
2019-05-01,2019,5,FY2019-20,Lithium,Export,28259010,Others,Kolkata,Karnataka,0.606,5.026,19.11,31685.06
2019-06-01,2019,6,FY2019-20,Lithium,Export,25309099,United Arab Emirates,Cochin,Gujarat,0.701,5.818,16.26,43103.9
2019-06-01,2019,6,FY2019-20,Lithium,Export,25309099,Singapore,Cochin,Gujarat,0.493,4.09,11.43,43103.9
2019-06-01,2019,6,FY2019-20,Lithium,Export,28369100,Nepal,Kolkata,Tamil Nadu,0.361,2.995,8.37,43103.9
2019-06-01,2019,6,FY2019-20,Lithium,Export,28369100,Others,Kandla,Rajasthan,0.59,4.9,13.7,43103.9
2019-07-01,2019,7,FY2019-20,Lithium,Export,28273920,United Arab Emirates,Chennai,Rajasthan,0.815,6.762,19.44,41915.78
2019-07-01,2019,7,FY2019-20,Lithium,Export,28369100,Singapore,Kolkata,West Bengal,0.513,4.255,12.23,41915.78
2019-07-01,2019,7,FY2019-20,Lithium,Export,28369100,Nepal,Tuticorin,Maharashtra,0.381,3.163,9.09,41915.78
2019-07-01,2019,7,FY2019-20,Lithium,Export,28259010,Others,Kandla,Tamil Nadu,0.715,5.936,17.06,41915.78
2019-08-01,2019,8,FY2019-20,Lithium,Export,25309099,United Arab Emirates,Chennai,Tamil Nadu,0.916,7.607,23.37,39210.65
2019-08-01,2019,8,FY2019-20,Lithium,Export,28252000,Singapore,Kolkata,Tamil Nadu,0.555,4.605,14.15,39210.65
2019-08-01,2019,8,FY2019-20,Lithium,Export,28273920,Nepal,Chennai,Gujarat,0.34,2.824,8.68,39210.65
2019-08-01,2019,8,FY2019-20,Lithium,Export,25309099,Others,Cochin,Tamil Nadu,0.854,7.085,21.77,39210.65
2019-09-01,2019,9,FY2019-20,Lithium,Export,28369100,United Arab Emirates,Chennai,Odisha,0.543,4.507,20.79,26115.5
2019-09-01,2019,9,FY2019-20,Lithium,Export,25309099,Singapore,Visakhapatnam,Tamil Nadu,0.268,2.228,10.28,26115.5
2019-09-01,2019,9,FY2019-20,Lithium,Export,28259010,Nepal,Chennai,Maharashtra,0.211,1.748,8.07,26115.5
2019-09-01,2019,9,FY2019-20,Lithium,Export,28259010,Others,Kandla,Maharashtra,0.426,3.536,16.31,26115.5
2019-10-01,2019,10,FY2019-20,Lithium,Export,28252000,United Arab Emirates,Kolkata,Rajasthan,0.672,5.577,20.57,32660.41
2019-10-01,2019,10,FY2019-20,Lithium,Export,28259010,Singapore,Mundra,Tamil Nadu,0.293,2.434,8.98,32660.41
2019-10-01,2019,10,FY2019-20,Lithium,Export,25309099,Nepal,Kolkata,Odisha,0.236,1.956,7.22,32660.41
2019-10-01,2019,10,FY2019-20,Lithium,Export,28369100,Others,Mundra,West Bengal,0.532,4.413,16.28,32660.41
2019-11-01,2019,11,FY2019-20,Lithium,Export,25309099,United Arab Emirates,Kandla,Odisha,0.944,7.831,22.93,41154.93
2019-11-01,2019,11,FY2019-20,Lithium,Export,28273920,Singapore,JNPT Mumbai,Rajasthan,0.558,4.633,13.56,41154.93
2019-11-01,2019,11,FY2019-20,Lithium,Export,28259010,Nepal,Visakhapatnam,Rajasthan,0.376,3.119,9.13,41154.93
2019-11-01,2019,11,FY2019-20,Lithium,Export,28369100,Others,Visakhapatnam,Tamil Nadu,0.763,6.335,18.55,41154.93
2019-12-01,2019,12,FY2019-20,Lithium,Export,28369100,United Arab Emirates,Kolkata,Rajasthan,0.719,5.965,18.5,38848.77
2019-12-01,2019,12,FY2019-20,Lithium,Export,25309099,Singapore,JNPT Mumbai,Karnataka,0.465,3.862,11.98,38848.77
2019-12-01,2019,12,FY2019-20,Lithium,Export,25309099,Nepal,JNPT Mumbai,Karnataka,0.276,2.288,7.1,38848.77
2019-12-01,2019,12,FY2019-20,Lithium,Export,28259010,Others,Tuticorin,Odisha,0.623,5.173,16.04,38848.77
2020-01-01,2020,1,FY2019-20,Lithium,Export,28369100,United Arab Emirates,JNPT Mumbai,Andhra Pradesh,0.698,5.797,16.31,42835.2
2020-01-01,2020,1,FY2019-20,Lithium,Export,25309099,Singapore,Cochin,Gujarat,0.424,3.516,9.89,42835.2
2020-01-01,2020,1,FY2019-20,Lithium,Export,25309099,Nepal,Kolkata,Tamil Nadu,0.385,3.193,8.98,42835.2
2020-01-01,2020,1,FY2019-20,Lithium,Export,28259010,Others,Kolkata,Maharashtra,0.762,6.328,17.8,42835.2
2020-02-01,2020,2,FY2019-20,Lithium,Export,28252000,United Arab Emirates,Chennai,Andhra Pradesh,0.629,5.224,19.3,32616.56
2020-02-01,2020,2,FY2019-20,Lithium,Export,25309099,Singapore,Kolkata,Gujarat,0.333,2.767,10.22,32616.56
2020-02-01,2020,2,FY2019-20,Lithium,Export,28273920,Nepal,Tuticorin,West Bengal,0.315,2.613,9.65,32616.56
2020-02-01,2020,2,FY2019-20,Lithium,Export,28369100,Others,Cochin,Odisha,0.638,5.292,19.55,32616.56
2020-03-01,2020,3,FY2019-20,Lithium,Export,28369100,United Arab Emirates,Cochin,Karnataka,0.895,7.43,24.64,36335.36
2020-03-01,2020,3,FY2019-20,Lithium,Export,28369100,Singapore,Visakhapatnam,Rajasthan,0.462,3.836,12.72,36335.36
2020-03-01,2020,3,FY2019-20,Lithium,Export,28273920,Nepal,JNPT Mumbai,Andhra Pradesh,0.399,3.316,10.99,36335.36
2020-03-01,2020,3,FY2019-20,Lithium,Export,28252000,Others,Cochin,West Bengal,0.651,5.4,17.91,36335.36
2020-04-01,2020,4,FY2020-21,Lithium,Export,28273920,United Arab Emirates,Chennai,Maharashtra,0.602,4.999,13.8,43646.23
2020-04-01,2020,4,FY2020-21,Lithium,Export,28273920,Singapore,Chennai,Odisha,0.403,3.341,9.22,43646.23
2020-04-01,2020,4,FY2020-21,Lithium,Export,28252000,Nepal,Kandla,Tamil Nadu,0.304,2.522,6.96,43646.23
2020-04-01,2020,4,FY2020-21,Lithium,Export,28369100,Others,Mundra,Karnataka,0.602,4.994,13.79,43646.23
2020-05-01,2020,5,FY2020-21,Lithium,Export,25309099,United Arab Emirates,JNPT Mumbai,Andhra Pradesh,0.566,4.702,12.57,45056.31
2020-05-01,2020,5,FY2020-21,Lithium,Export,25309099,Singapore,JNPT Mumbai,Maharashtra,0.34,2.818,7.54,45056.31
2020-05-01,2020,5,FY2020-21,Lithium,Export,28252000,Nepal,Kandla,Gujarat,0.273,2.262,6.05,45056.31
2020-05-01,2020,5,FY2020-21,Lithium,Export,28252000,Others,JNPT Mumbai,Maharashtra,0.575,4.77,12.76,45056.31
2020-06-01,2020,6,FY2020-21,Lithium,Export,28259010,United Arab Emirates,JNPT Mumbai,Karnataka,0.653,5.419,14.94,43696.88
2020-06-01,2020,6,FY2020-21,Lithium,Export,25309099,Singapore,Kandla,Odisha,0.344,2.854,7.87,43696.88
2020-06-01,2020,6,FY2020-21,Lithium,Export,28273920,Nepal,Kolkata,Andhra Pradesh,0.267,2.215,6.11,43696.88
2020-06-01,2020,6,FY2020-21,Lithium,Export,25309099,Others,Kandla,Andhra Pradesh,0.62,5.142,14.18,43696.88
2020-07-01,2020,7,FY2020-21,Lithium,Export,28273920,United Arab Emirates,Kolkata,Karnataka,0.97,8.054,19.63,49436.78
2020-07-01,2020,7,FY2020-21,Lithium,Export,28273920,Singapore,Visakhapatnam,West Bengal,0.671,5.571,13.58,49436.78
2020-07-01,2020,7,FY2020-21,Lithium,Export,25309099,Nepal,Chennai,Odisha,0.444,3.683,8.98,49436.78
